,cluster
0,3
1,3
2,2
3,0
4,4
5,2
6,4
7,2
8,2
9,2
10,0
11,3
12,3
13,2
14,0
15,4
16,3
17,-1
18,0
19,0
20,2
21,0
22,0
23,3
24,3
25,3
26,0
27,3
28,0
29,0
30,3
31,2
32,0
33,4
34,4
35,-1
36,2
37,0
38,1
39,2
40,3
41,0
42,2
43,-1
44,3
45,2
46,4
47,-1
48,3
49,4
50,0
51,2
52,4
53,0
54,0
55,0
56,3
57,3
58,-1
59,1
60,6
61,0
62,0
63,0
64,1
65,0
66,3
67,2
68,2
69,1
70,0
71,3
72,0
73,3
74,3
75,0
76,0
77,1
78,3
79,0
80,4
81,3
82,0
83,3
84,0
85,0
86,0
87,0
88,0
89,0
90,4
91,0
92,2
93,1
94,2
95,2
96,0
97,2
98,3
99,0
100,3
101,1
102,3
103,3
104,0
105,0
106,2
107,0
108,0
109,4
110,0
111,3
112,1
113,0
114,2
115,2
116,3
117,3
118,0
119,0
120,2
121,2
122,2
123,-1
124,2
125,0
126,3
127,1
128,2
129,3
130,1
131,2
132,2
133,0
134,0
135,2
136,2
137,0
138,2
139,3
140,4
141,1
142,2
143,2
144,2
145,1
146,0
147,0
148,0
149,2
150,8
151,3
152,0
153,2
154,0
155,0
156,1
157,0
158,2
159,0
160,3
161,0
162,6
163,3
164,2
165,4
166,-1
167,0
168,2
169,0
170,3
171,0
172,3
173,0
174,0
175,0
176,3
177,2
178,3
179,3
180,0
181,0
182,0
183,0
184,2
185,3
186,0
187,0
188,0
189,-1
190,4
191,0
192,2
193,0
194,0
195,0
196,0
197,2
198,0
199,2
200,4
201,0
202,0
203,8
204,-1
205,0
206,2
207,1
208,2
209,2
210,3
211,0
212,3
213,2
214,3
215,2
216,2
217,0
218,3
219,2
220,3
221,-1
222,0
223,2
224,3
225,2
226,2
227,1
228,7
229,2
230,3
231,2
232,3
233,-1
234,0
235,3
236,2
237,1
238,0
239,3
240,2
241,1
242,2
243,0
244,8
245,2
246,0
247,3
248,8
249,0
250,2
251,-1
252,0
253,0
254,0
255,3
256,1
257,3
258,2
259,0
260,2
261,0
262,2
263,0
264,3
265,0
266,0
267,3
268,0
269,2
270,0
271,2
272,2
273,2
274,3
275,0
276,0
277,3
278,-1
279,0
280,-1
281,0
282,0
283,2
284,0
285,2
286,3
287,3
288,2
289,0
290,-1
291,3
292,0
293,3
294,0
295,3
296,0
297,0
298,3
299,0
300,2
301,8
302,2
303,0
304,2
305,2
306,0
307,2
308,0
309,4
310,3
311,0
312,0
313,2
314,0
315,2
316,0
317,0
318,2
319,3
320,2
321,3
322,0
323,2
324,2
325,3
326,2
327,0
328,2
329,-1
330,0
331,1
332,0
333,0
334,-1
335,2
336,3
337,0
338,0
339,3
340,3
341,-1
342,3
343,3
344,0
345,0
346,8
347,0
348,0
349,8
350,0
351,1
352,0
353,-1
354,2
355,2
356,-1
357,8
358,0
359,3
360,3
361,3
362,2
363,3
364,0
365,4
366,2
367,0
368,0
369,2
370,1
371,0
372,2
373,2
374,0
375,8
376,2
377,0
378,-1
379,0
380,3
381,0
382,0
383,0
384,0
385,3
386,0
387,2
388,0
389,2
390,2
391,2
392,2
393,-1
394,2
395,3
396,2
397,2
398,2
399,0
400,3
401,-1
402,3
403,-1
404,-1
405,0
406,-1
407,2
408,0
409,1
410,3
411,2
412,0
413,0
414,0
415,2
416,2
417,1
418,0
419,2
420,0
421,2
422,0
423,0
424,3
425,2
426,0
427,2
428,2
429,0
430,0
431,2
432,2
433,2
434,0
435,3
436,2
437,2
438,3
439,1
440,-1
441,-1
442,0
443,-1
444,1
445,2
446,0
447,-1
448,4
449,0
450,3
451,2
452,3
453,2
454,2
455,0
456,0
457,8
458,2
459,0
460,4
461,3
462,2
463,0
464,0
465,0
466,3
467,3
468,2
469,4
470,3
471,3
472,0
473,0
474,0
475,2
476,0
477,8
478,2
479,0
480,0
481,2
482,2
483,2
484,2
485,0
486,3
487,0
488,0
489,1
490,0
491,0
492,1
493,1
494,0
495,2
496,0
497,8
498,-1
499,2
500,0
501,3
502,-1
503,-1
504,0
505,0
506,0
507,2
508,0
509,0
510,0
511,2
512,7
513,0
514,0
515,3
516,4
517,4
518,0
519,3
520,3
521,0
522,1
523,0
524,2
525,-1
526,2
527,3
528,-1
529,0
530,-1
531,0
532,0
533,0
534,1
535,3
536,2
537,3
538,0
539,0
540,4
541,8
542,8
543,2
544,0
545,3
546,0
547,0
548,2
549,0
550,3
551,0
552,3
553,0
554,-1
555,2
556,2
557,3
558,2
559,3
560,-1
561,0
562,2
563,4
564,2
565,0
566,2
567,0
568,2
569,2
570,1
571,4
572,0
573,0
574,-1
575,0
576,2
577,-1
578,-1
579,0
580,3
581,0
582,2
583,2
584,2
585,3
586,0
587,3
588,4
589,4
590,0
591,0
592,4
593,0
594,0
595,3
596,2
597,4
598,3
599,-1
600,3
601,2
602,-1
603,3
604,2
605,4
606,1
607,-1
608,3
609,0
610,2
611,0
612,0
613,1
614,-1
615,0
616,4
617,2
618,2
619,0
620,2
621,2
622,3
623,3
624,0
625,2
626,2
627,-1
628,0
629,3
630,2
631,0
632,0
633,0
634,1
635,0
636,3
637,0
638,1
639,0
640,0
641,3
642,2
643,2
644,3
645,2
646,1
647,3
648,2
649,0
650,2
651,0
652,0
653,2
654,1
655,2
656,2
657,0
658,0
659,0
660,4
661,2
662,0
663,0
664,1
665,0
666,2
667,2
668,3
669,1
670,2
671,0
672,0
673,0
674,0
675,4
676,2
677,0
678,3
679,1
680,-1
681,2
682,0
683,0
684,0
685,2
686,2
687,0
688,2
689,0
690,2
691,0
692,0
693,0
694,0
695,3
696,0
697,2
698,2
699,1
700,3
701,0
702,2
703,2
704,2
705,0
706,0
707,0
708,0
709,0
710,2
711,2
712,3
713,0
714,8
715,0
716,-1
717,0
718,3
719,1
720,3
721,2
722,3
723,2
724,0
725,3
726,0
727,3
728,2
729,2
730,2
731,2
732,2
733,8
734,4
735,3
736,0
737,3
738,1
739,3
740,3
741,3
742,0
743,2
744,2
745,3
746,0
747,2
748,2
749,2
750,0
751,0
752,0
753,0
754,0
755,1
756,3
757,1
758,0
759,0
760,3
761,3
762,0
763,0
764,3
765,0
766,2
767,2
768,0
769,0
770,1
771,0
772,0
773,1
774,2
775,3
776,3
777,-1
778,3
779,2
780,2
781,2
782,0
783,0
784,0
785,2
786,0
787,0
788,0
789,2
790,2
791,3
792,3
793,2
794,3
795,0
796,4
797,0
798,2
799,0
800,3
801,0
802,2
803,2
804,2
805,3
806,2
807,3
808,2
809,1
810,3
811,0
812,3
813,2
814,2
815,1
816,0
817,2
818,2
819,0
820,2
821,0
822,-1
823,2
824,3
825,0
826,2
827,2
828,4
829,-1
830,-1
831,0
832,0
833,0
834,2
835,3
836,0
837,0
838,0
839,0
840,8
841,3
842,0
843,1
844,3
845,1
846,0
847,-1
848,3
849,0
850,2
851,1
852,2
853,2
854,0
855,0
856,0
857,0
858,3
859,3
860,0
861,2
862,-1
863,-1
864,2
865,4
866,2
867,2
