2023-09-30 16:31:41,415 INFO    StreamThr :13592 [internal.py:wandb_internal():86] W&B internal server running at pid: 13592, started at: 2023-09-30 16:31:41.414818
2023-09-30 16:31:41,417 DEBUG   HandlerThread:13592 [handler.py:handle_request():144] handle_request: status
2023-09-30 16:31:41,419 INFO    WriterThread:13592 [datastore.py:open_for_write():85] open: /Users/leo/Programming/PLR/wandb/run-20230930_163141-9tsgitto/run-9tsgitto.wandb
2023-09-30 16:31:41,420 DEBUG   SenderThread:13592 [sender.py:send():379] send: header
2023-09-30 16:31:41,452 DEBUG   SenderThread:13592 [sender.py:send():379] send: run
2023-09-30 16:31:41,808 INFO    SenderThread:13592 [dir_watcher.py:__init__():211] watching files in: /Users/leo/Programming/PLR/wandb/run-20230930_163141-9tsgitto/files
2023-09-30 16:31:41,808 INFO    SenderThread:13592 [sender.py:_start_run_threads():1121] run started: 9tsgitto with start time 1696087901.415084
2023-09-30 16:31:41,819 DEBUG   HandlerThread:13592 [handler.py:handle_request():144] handle_request: check_version
2023-09-30 16:31:41,819 DEBUG   SenderThread:13592 [sender.py:send_request():406] send_request: check_version
2023-09-30 16:31:41,894 DEBUG   HandlerThread:13592 [handler.py:handle_request():144] handle_request: run_start
2023-09-30 16:31:41,905 DEBUG   HandlerThread:13592 [system_info.py:__init__():32] System info init
2023-09-30 16:31:41,906 DEBUG   HandlerThread:13592 [system_info.py:__init__():47] System info init done
2023-09-30 16:31:41,906 INFO    HandlerThread:13592 [system_monitor.py:start():181] Starting system monitor
2023-09-30 16:31:41,906 INFO    SystemMonitor:13592 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-09-30 16:31:41,906 INFO    HandlerThread:13592 [system_monitor.py:probe():201] Collecting system info
2023-09-30 16:31:41,907 INFO    SystemMonitor:13592 [interfaces.py:start():190] Started cpu monitoring
2023-09-30 16:31:41,907 INFO    SystemMonitor:13592 [interfaces.py:start():190] Started disk monitoring
2023-09-30 16:31:41,907 INFO    SystemMonitor:13592 [interfaces.py:start():190] Started gpuapple monitoring
2023-09-30 16:31:41,908 DEBUG   HandlerThread:13592 [system_info.py:probe():196] Probing system
2023-09-30 16:31:41,912 INFO    SystemMonitor:13592 [interfaces.py:start():190] Started memory monitoring
2023-09-30 16:31:41,913 INFO    SystemMonitor:13592 [interfaces.py:start():190] Started network monitoring
2023-09-30 16:31:41,917 DEBUG   HandlerThread:13592 [system_info.py:_probe_git():181] Probing git
2023-09-30 16:31:41,929 DEBUG   HandlerThread:13592 [system_info.py:_probe_git():189] Probing git done
2023-09-30 16:31:41,930 DEBUG   HandlerThread:13592 [system_info.py:probe():244] Probing system done
2023-09-30 16:31:41,930 DEBUG   HandlerThread:13592 [system_monitor.py:probe():210] {'os': 'macOS-14.0-arm64-arm-64bit', 'python': '3.11.4', 'heartbeatAt': '2023-09-30T15:31:41.908158', 'startedAt': '2023-09-30T15:31:41.407641', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/leo/Programming/PLR/Leo/gen_algo_opt_folder/genetic_algorithm.py', 'codePathLocal': 'Leo/gen_algo_opt_folder/genetic_algorithm.py', 'codePath': 'Leo/gen_algo_opt_folder/genetic_algorithm.py', 'git': {'remote': 'https://github.com/leothesouthafrican/PLR.git', 'commit': '7589be778cebd92f972ede671c501681bad7604d'}, 'email': '38779415+leothesouthafrican@users.noreply.github.com', 'root': '/Users/leo/Programming/PLR', 'host': 'Leos-MacBook-Pro.local', 'username': 'leo', 'executable': '/Users/leo/Programming/PLR/Leo/env/bin/python3', 'cpu_count': 10, 'cpu_count_logical': 10, 'disk': {'/': {'total': 855.9619140625, 'used': 12.108589172363281}}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 32.0}}
2023-09-30 16:31:41,930 INFO    HandlerThread:13592 [system_monitor.py:probe():211] Finished collecting system info
2023-09-30 16:31:41,930 INFO    HandlerThread:13592 [system_monitor.py:probe():214] Publishing system info
2023-09-30 16:31:41,930 DEBUG   HandlerThread:13592 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-09-30 16:31:41,930 DEBUG   HandlerThread:13592 [system_info.py:_save_pip():68] Saving pip packages done
2023-09-30 16:31:41,930 INFO    HandlerThread:13592 [system_monitor.py:probe():216] Finished publishing system info
2023-09-30 16:31:41,932 DEBUG   SenderThread:13592 [sender.py:send():379] send: files
2023-09-30 16:31:41,932 INFO    SenderThread:13592 [sender.py:_save_file():1375] saving file wandb-metadata.json with policy now
2023-09-30 16:31:41,934 DEBUG   HandlerThread:13592 [handler.py:handle_request():144] handle_request: stop_status
2023-09-30 16:31:41,934 DEBUG   HandlerThread:13592 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-30 16:31:41,934 DEBUG   SenderThread:13592 [sender.py:send_request():406] send_request: stop_status
2023-09-30 16:31:42,104 DEBUG   SenderThread:13592 [sender.py:send():379] send: telemetry
2023-09-30 16:31:42,540 INFO    wandb-upload_0:13592 [upload_job.py:push():131] Uploaded file /var/folders/dt/bgs1hq3d2k3dvhpt3llvs4rw0000gn/T/tmp0ln36fylwandb/maq8xg1l-wandb-metadata.json
2023-09-30 16:31:42,816 INFO    Thread-12 :13592 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/leo/Programming/PLR/wandb/run-20230930_163141-9tsgitto/files/output.log
2023-09-30 16:31:42,816 INFO    Thread-12 :13592 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/leo/Programming/PLR/wandb/run-20230930_163141-9tsgitto/files/wandb-metadata.json
2023-09-30 16:31:42,816 INFO    Thread-12 :13592 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/leo/Programming/PLR/wandb/run-20230930_163141-9tsgitto/files/requirements.txt
2023-09-30 16:31:44,825 INFO    Thread-12 :13592 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/leo/Programming/PLR/wandb/run-20230930_163141-9tsgitto/files/output.log
2023-09-30 16:31:45,610 DEBUG   SenderThread:13592 [sender.py:send():379] send: exit
2023-09-30 16:31:45,610 INFO    SenderThread:13592 [sender.py:send_exit():584] handling exit code: 255
2023-09-30 16:31:45,610 INFO    SenderThread:13592 [sender.py:send_exit():586] handling runtime: 3
2023-09-30 16:31:45,611 INFO    SenderThread:13592 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2023-09-30 16:31:45,611 INFO    SenderThread:13592 [sender.py:send_exit():592] send defer
2023-09-30 16:31:45,611 DEBUG   HandlerThread:13592 [handler.py:handle_request():144] handle_request: defer
2023-09-30 16:31:45,611 INFO    HandlerThread:13592 [handler.py:handle_request_defer():170] handle defer: 0
2023-09-30 16:31:45,611 DEBUG   SenderThread:13592 [sender.py:send_request():406] send_request: defer
2023-09-30 16:31:45,611 INFO    SenderThread:13592 [sender.py:send_request_defer():608] handle sender defer: 0
2023-09-30 16:31:45,611 INFO    SenderThread:13592 [sender.py:transition_state():612] send defer: 1
2023-09-30 16:31:45,611 DEBUG   HandlerThread:13592 [handler.py:handle_request():144] handle_request: defer
